HoldingID,CustomerID,ProductCategory,Balance_k,Status
7121,102841,存款,64,持有
7122,102841,信用卡,41,持有
7123,102842,存款,17,持有
7124,102843,存款,20,持有
7125,102843,信用卡,18,持有
7126,102843,保險,20,持有
7127,102844,存款,16,持有
7128,102844,信用卡,66,持有
7129,102844,保險,11,持有
7130,102845,存款,14,持有
7131,102845,保險,29,持有
7132,102846,存款,15,持有
7133,102846,信用卡,18,持有
7134,102847,存款,20,持有
7135,102848,存款,20,持有
7136,102849,存款,310,持有
7137,102849,信用卡,7,持有
7138,102849,財富管理,601,持有
7139,102849,保險,27,持有
7140,102850,存款,28,持有
7141,102851,存款,66,持有
7142,102851,信用卡,14,持有
7143,102851,財富管理,112,持有
7144,102852,存款,17,持有
7145,102852,信用卡,72,持有
7146,102852,放款,4893,持有
7147,102852,保險,38,持有
7148,102853,存款,391,持有
7149,102853,信用卡,5,持有
7150,102853,財富管理,762,持有
7151,102854,存款,17,持有
7152,102854,保險,20,持有
7153,102855,存款,19,持有
7154,102855,信用卡,33,持有
7155,102856,存款,418,持有
7156,102856,信用卡,74,持有
7157,102856,財富管理,817,持有
7158,102856,保險,20,持有
7159,102857,存款,26,持有
7160,102857,信用卡,22,持有
7161,102857,保險,22,持有
7162,102858,存款,20,持有
7163,102858,信用卡,32,持有
7164,102859,存款,656,持有
7165,102859,信用卡,25,持有
7166,102859,放款,4417,持有
7167,102859,財富管理,1292,持有
7168,102860,存款,13,持有
7169,102860,信用卡,14,持有
7170,102861,存款,280,持有
7171,102861,信用卡,4,持有
7172,102861,財富管理,540,持有
7173,102861,保險,41,持有
7174,102862,存款,18,持有
7175,102862,信用卡,20,持有
7176,102863,存款,234,持有
7177,102863,信用卡,38,持有
7178,102863,財富管理,449,持有
7179,102863,保險,32,持有
7180,102864,存款,15,持有
7181,102865,存款,12,持有
7182,102866,存款,30,持有
7183,102867,存款,16,持有
7184,102868,存款,23,持有
7185,102868,保險,6,持有
7186,102869,存款,1280,持有
7187,102869,信用卡,71,持有
7188,102869,放款,12606,持有
7189,102869,財富管理,2540,持有
7190,102869,保險,30,持有
7191,102870,存款,17,持有
7192,102870,信用卡,12,持有
7193,102871,存款,17,持有
7194,102871,信用卡,22,持有
7195,102871,保險,44,持有
7196,102872,存款,14,持有
7197,102872,信用卡,12,持有
7198,102872,放款,696,持有
7199,102873,存款,30,持有
7200,102873,放款,1009,持有
7201,102874,存款,22,持有
7202,102874,信用卡,13,持有
7203,102874,保險,36,持有
7204,102875,存款,26,持有
7205,102875,保險,5,持有
7206,102876,存款,19,持有
7207,102876,信用卡,36,持有
7208,102877,存款,18,持有
7209,102878,存款,23,持有
7210,102879,存款,23,持有
7211,102879,信用卡,5,持有
7212,102879,保險,18,持有
7213,102880,存款,18,持有
7214,102880,保險,43,持有
7215,102881,存款,17,持有
7216,102882,存款,23,持有
7217,102882,信用卡,6,持有
7218,102882,保險,32,持有
7219,102883,存款,14,持有
7220,102883,信用卡,41,持有
7221,102883,放款,2404,持有
7222,102883,保險,31,持有
7223,102884,存款,15,持有
7224,102884,保險,36,持有
7225,102885,存款,13,持有
7226,102886,存款,14,持有
7227,102886,信用卡,10,持有
7228,102887,存款,17,持有
7229,102887,保險,13,持有
7230,102888,存款,3593,持有
7231,102888,信用卡,129,持有
7232,102888,放款,4319,持有
7233,102888,財富管理,7166,持有
7234,102888,保險,14,持有
7235,102889,存款,37,持有
7236,102889,信用卡,33,持有
7237,102890,存款,16,持有
7238,102890,信用卡,52,持有
7239,102890,保險,18,持有
7240,102891,存款,15,持有
7241,102891,信用卡,66,持有
7242,102892,存款,4546,持有
7243,102892,信用卡,43,持有
7244,102892,財富管理,9073,持有
7245,102893,存款,18,持有
7246,102893,保險,38,持有
7247,102894,存款,36,持有
7248,102894,放款,677,持有
7249,102895,存款,4894,持有
7250,102895,財富管理,9768,持有
7251,102895,保險,26,持有
7252,102896,存款,13,持有
7253,102896,信用卡,4,持有
7254,102897,存款,6867,持有
7255,102897,信用卡,105,持有
7256,102897,財富管理,13714,持有
7257,102897,保險,25,持有
7258,102898,存款,17,持有
7259,102899,存款,35,持有
7260,102899,信用卡,18,持有
7261,102900,存款,15,持有
7262,102900,信用卡,22,持有
7263,102900,保險,9,持有
7264,102901,存款,43,持有
7265,102901,信用卡,18,持有
7266,102901,放款,1461,持有
7267,102902,存款,62,持有
7268,102902,信用卡,42,持有
7269,102903,存款,13,持有
7270,102903,保險,8,持有
7271,102904,存款,138,持有
7272,102904,信用卡,95,持有
7273,102904,保險,13,持有
7274,102905,存款,15,持有
7275,102905,信用卡,8,持有
7276,102906,存款,193,持有
7277,102906,財富管理,366,持有
7278,102907,存款,1522,持有
7279,102907,信用卡,40,持有
7280,102907,財富管理,3025,持有
7281,102908,存款,32,持有
7282,102908,信用卡,14,持有
7283,102908,保險,11,持有
7284,102909,存款,37,持有
7285,102909,信用卡,90,持有
7286,102909,保險,26,持有
7287,102910,存款,13,持有
7288,102910,信用卡,16,持有
7289,102910,放款,1244,持有
7290,102911,存款,1070,持有
7291,102911,信用卡,66,持有
7292,102911,財富管理,2120,持有
7293,102911,保險,28,持有
7294,102912,存款,16,持有
7295,102912,信用卡,9,持有
7296,102912,保險,6,持有
7297,102913,存款,15,持有
7298,102913,保險,18,持有
7299,102914,存款,1438,持有
7300,102914,信用卡,8,持有
7301,102914,放款,3666,持有
7302,102914,財富管理,2856,持有
7303,102915,存款,14,持有
7304,102915,信用卡,6,持有
7305,102916,存款,13,持有
7306,102917,存款,22,持有
7307,102917,保險,15,持有
7308,102918,存款,529,持有
7309,102918,信用卡,17,持有
7310,102918,放款,5513,持有
7311,102918,財富管理,1038,持有
7312,102919,存款,16,持有
7313,102919,信用卡,6,持有
7314,102920,存款,16,持有
7315,102920,信用卡,31,持有
7316,102921,存款,1986,持有
7317,102921,信用卡,18,持有
7318,102921,財富管理,3953,持有
7319,102922,存款,16,持有
7320,102922,信用卡,4,持有
7321,102922,放款,1349,持有
7322,102923,存款,13,持有
7323,102923,放款,7032,持有
7324,102924,存款,1288,持有
7325,102924,信用卡,32,持有
7326,102924,財富管理,2556,持有
7327,102925,存款,16,持有
7328,102925,信用卡,7,持有
7329,102926,存款,16,持有
7330,102927,存款,70,持有
7331,102927,信用卡,41,持有
7332,102928,存款,14,持有
7333,102928,信用卡,18,持有
7334,102928,放款,136,持有
7335,102928,保險,14,持有
7336,102929,存款,18,持有
7337,102929,保險,30,持有
7338,102930,存款,558,持有
7339,102930,信用卡,27,持有
7340,102930,放款,1405,持有
7341,102930,財富管理,1096,持有
7342,102930,保險,14,持有
7343,102931,存款,22,持有
7344,102932,存款,19,持有
7345,102932,信用卡,20,持有
7346,102932,放款,1463,持有
7347,102933,存款,212,持有
7348,102933,信用卡,10,持有
7349,102933,財富管理,404,持有
7350,102934,存款,1146,持有
7351,102934,信用卡,20,持有
7352,102934,財富管理,2272,持有
7353,102935,存款,345,持有
7354,102935,信用卡,27,持有
7355,102935,財富管理,671,持有
7356,102935,保險,41,持有
7357,102936,存款,121,持有
7358,102936,信用卡,5,持有
7359,102936,放款,528,持有
7360,102936,財富管理,223,持有
7361,102937,存款,20,持有
7362,102938,存款,18,持有
7363,102938,放款,2450,持有
7364,102939,存款,21,持有
7365,102939,信用卡,30,持有
7366,102940,存款,14,持有
7367,102940,信用卡,8,持有
7368,102941,存款,1483,持有
7369,102941,信用卡,82,持有
7370,102941,放款,1582,持有
7371,102941,財富管理,2946,持有
7372,102942,存款,15,持有
7373,102943,存款,25,持有
7374,102943,信用卡,45,持有
7375,102943,放款,1872,持有
7376,102943,保險,25,持有
7377,102944,存款,14,持有
7378,102944,信用卡,38,持有
7379,102945,存款,16,持有
7380,102945,信用卡,7,持有
7381,102946,存款,13,持有
7382,102946,信用卡,14,持有
7383,102947,存款,14,持有
7384,102947,信用卡,82,持有
7385,102948,存款,22,持有
7386,102948,信用卡,14,持有
7387,102949,存款,644,持有
7388,102949,信用卡,14,持有
7389,102949,放款,2776,持有
7390,102949,財富管理,1268,持有
7391,102949,保險,9,持有
7392,102950,存款,610,持有
7393,102950,信用卡,47,持有
7394,102950,財富管理,1200,持有
7395,102950,保險,25,持有
7396,102951,存款,66,持有
7397,102951,財富管理,112,持有
7398,102952,存款,874,持有
7399,102952,信用卡,31,持有
7400,102952,財富管理,1728,持有
7401,102953,存款,15,持有
7402,102953,信用卡,24,持有
7403,102953,放款,933,持有
7404,102953,保險,43,持有
7405,102954,存款,100,持有
7406,102954,信用卡,19,持有
7407,102954,放款,3265,持有
7408,102955,存款,16,持有
7409,102955,保險,35,持有
7410,102956,存款,20,持有
7411,102957,存款,19,持有
7412,102957,信用卡,45,持有
7413,102958,存款,19,持有
7414,102958,保險,13,持有
7415,102959,存款,16,持有
7416,102960,存款,1743,持有
7417,102960,財富管理,3467,持有
7418,102960,保險,36,持有
7419,102961,存款,20,持有
7420,102961,信用卡,40,持有
7421,102961,保險,19,持有
7422,102962,存款,967,持有
7423,102962,信用卡,44,持有
7424,102962,放款,862,持有
7425,102962,財富管理,1914,持有
7426,102963,存款,21,持有
7427,102963,保險,36,持有
7428,102964,存款,14,持有
7429,102964,信用卡,24,持有
7430,102965,存款,15,持有
7431,102965,信用卡,2,持有
7432,102966,存款,206,持有
7433,102966,財富管理,393,持有
7434,102966,保險,34,持有
7435,102967,存款,18,持有
7436,102967,信用卡,5,持有
7437,102968,存款,16,持有
7438,102968,信用卡,7,持有
7439,102969,存款,16,持有
7440,102969,信用卡,16,持有
7441,102970,存款,22,持有
7442,102970,信用卡,12,持有
7443,102971,存款,14,持有
7444,102972,存款,44,持有
7445,102973,存款,15,持有
7446,102973,保險,5,持有
7447,102974,存款,2893,持有
7448,102974,財富管理,5766,持有
7449,102974,保險,26,持有
7450,102975,存款,20,持有
7451,102975,信用卡,40,持有
7452,102976,存款,610,持有
7453,102976,財富管理,1200,持有
7454,102977,存款,1392,持有
7455,102977,信用卡,12,持有
7456,102977,放款,647,持有
7457,102977,財富管理,2764,持有
7458,102977,保險,15,持有
7459,102978,存款,56,持有
7460,102978,保險,6,持有
7461,102979,存款,30,持有
7462,102979,信用卡,39,持有
7463,102980,存款,2169,持有
7464,102980,財富管理,4318,持有
7465,102981,存款,18,持有
7466,102982,存款,23,持有
7467,102982,信用卡,13,持有
7468,102983,存款,13,持有
7469,102983,放款,299,持有
7470,102984,存款,24,持有
7471,102984,信用卡,32,持有
7472,102985,存款,48,持有
7473,102985,信用卡,17,持有
7474,102985,財富管理,76,持有
7475,102986,存款,182,持有
7476,102986,信用卡,52,持有
7477,102986,財富管理,344,持有
7478,102987,存款,19,持有
7479,102987,信用卡,8,持有
7480,102987,放款,924,持有
7481,102987,保險,29,持有
7482,102988,存款,16,持有
7483,102989,存款,20,持有
7484,102989,信用卡,17,持有
7485,102989,放款,3789,持有
7486,102989,保險,28,持有
7487,102990,存款,13,持有
7488,102990,信用卡,11,持有
7489,102990,放款,1272,持有
7490,102991,存款,23,持有
7491,102991,信用卡,26,持有
7492,102992,存款,228,持有
7493,102992,信用卡,31,持有
7494,102992,財富管理,436,持有
7495,102992,保險,40,持有
7496,102993,存款,14,持有
7497,102993,信用卡,5,持有
7498,102993,放款,2456,持有
7499,102993,保險,44,持有
7500,102994,存款,24,持有
7501,102994,放款,1453,持有
7502,102995,存款,26,持有
7503,102995,放款,2689,持有
7504,102996,存款,16,持有
7505,102996,信用卡,4,持有
7506,102997,存款,40,持有
7507,102997,信用卡,17,持有
7508,102997,放款,11288,持有
7509,102998,存款,38,持有
7510,102998,信用卡,11,持有
7511,102999,存款,3340,持有
7512,102999,放款,3742,持有
7513,102999,財富管理,6660,持有
7514,103000,存款,14,持有
7515,103000,信用卡,23,持有
7516,103001,存款,66,持有
7517,103001,信用卡,39,持有
7518,103001,放款,7221,持有
7519,103001,保險,23,持有
7520,103002,存款,14,持有
7521,103002,信用卡,15,持有
7522,103003,存款,14,持有
7523,103003,信用卡,20,持有
7524,103004,存款,64,持有
7525,103004,信用卡,11,持有
7526,103005,存款,28,持有
7527,103005,保險,42,持有
7528,103006,存款,365,持有
7529,103006,信用卡,304,持有
7530,103006,放款,6879,持有
7531,103006,財富管理,710,持有
7532,103006,保險,25,持有
7533,103007,存款,16,持有
7534,103008,存款,22,持有
7535,103008,信用卡,24,持有
7536,103009,存款,14,持有
7537,103009,信用卡,6,持有
7538,103009,保險,18,持有
7539,103010,存款,1265,持有
7540,103010,信用卡,41,持有
7541,103010,財富管理,2511,持有
7542,103010,保險,35,持有
7543,103011,存款,30,持有
7544,103011,信用卡,11,持有
7545,103012,存款,607,持有
7546,103012,信用卡,27,持有
7547,103012,財富管理,1194,持有
7548,103012,保險,43,持有
7549,103013,存款,182,持有
7550,103013,信用卡,84,持有
7551,103013,財富管理,344,持有
7552,103014,存款,17,持有
7553,103014,信用卡,72,持有
7554,103015,存款,89,持有
7555,103015,放款,1148,持有
7556,103015,財富管理,159,持有
7557,103016,存款,194,持有
7558,103016,放款,7495,持有
7559,103016,財富管理,368,持有
7560,103017,存款,4742,持有
7561,103017,信用卡,31,持有
7562,103017,財富管理,9465,持有
7563,103018,存款,14,持有
7564,103018,信用卡,6,持有
7565,103019,存款,15,持有
7566,103019,信用卡,14,持有
7567,103020,存款,18,持有
7568,103020,信用卡,16,持有
7569,103021,存款,14,持有
7570,103021,信用卡,28,持有
7571,103021,保險,36,持有
7572,103022,存款,561,持有
7573,103022,信用卡,37,持有
7574,103022,財富管理,1102,持有
7575,103022,保險,35,持有
7576,103023,存款,20,持有
7577,103023,放款,536,持有
7578,103024,存款,90,持有
7579,103024,信用卡,3,持有
7580,103025,存款,18,持有
7581,103025,信用卡,10,持有
7582,103025,保險,14,持有
7583,103026,存款,48,持有
7584,103026,財富管理,76,持有
7585,103027,存款,20,持有
7586,103028,存款,43,持有
7587,103028,信用卡,33,持有
7588,103028,放款,4431,持有
7589,103028,保險,12,持有
7590,103029,存款,19,持有
7591,103029,信用卡,17,持有
7592,103030,存款,16,持有
7593,103030,信用卡,9,持有
7594,103030,保險,11,持有
7595,103031,存款,65,持有
7596,103031,信用卡,32,持有
7597,103032,存款,15,持有
7598,103032,信用卡,36,持有
7599,103033,存款,18,持有
7600,103034,存款,17,持有
7601,103034,放款,1111,持有
7602,103034,保險,11,持有
7603,103035,存款,5336,持有
7604,103035,信用卡,41,持有
7605,103035,放款,2316,持有
7606,103035,財富管理,10652,持有
7607,103036,存款,30,持有
7608,103036,信用卡,27,持有
7609,103036,放款,2244,持有
7610,103037,存款,25,持有
7611,103038,存款,28,持有
7612,103038,信用卡,13,持有
7613,103038,放款,1464,持有
7614,103039,存款,39,持有
7615,103039,信用卡,10,持有
7616,103040,存款,39,持有
7617,103040,信用卡,58,持有
7618,103041,存款,18,持有
7619,103041,信用卡,12,持有
7620,103041,保險,43,持有
7621,103042,存款,2330,持有
7622,103042,信用卡,63,持有
7623,103042,財富管理,4640,持有
7624,103043,存款,285,持有
7625,103043,信用卡,29,持有
7626,103043,財富管理,550,持有
7627,103043,保險,25,持有
7628,103044,存款,262,持有
7629,103044,信用卡,19,持有
7630,103044,財富管理,504,持有
7631,103045,存款,444,持有
7632,103045,信用卡,45,持有
7633,103045,財富管理,868,持有
7634,103045,保險,35,持有
7635,103046,存款,8280,持有
7636,103046,信用卡,152,持有
7637,103046,財富管理,16540,持有
7638,103046,保險,20,持有
7639,103047,存款,13,持有
7640,103047,放款,3002,持有
7641,103048,存款,52,持有
7642,103048,放款,1186,持有
7643,103049,存款,5696,持有
7644,103049,信用卡,35,持有
7645,103049,財富管理,11372,持有
7646,103050,存款,14,持有
7647,103050,信用卡,5,持有
7648,103050,放款,510,持有
7649,103051,存款,1236,持有
7650,103051,信用卡,37,持有
7651,103051,財富管理,2453,持有
7652,103052,存款,15,持有
7653,103052,放款,4455,持有
7654,103053,存款,28,持有
7655,103054,存款,94,持有
7656,103055,存款,17,持有
7657,103055,放款,757,持有
7658,103056,存款,14,持有
7659,103056,信用卡,16,持有
7660,103056,放款,542,持有
7661,103057,存款,14,持有
7662,103058,存款,12,持有
7663,103059,存款,14,持有
7664,103059,信用卡,15,持有
7665,103060,存款,13,持有
7666,103060,放款,3369,持有
7667,103061,存款,13,持有
7668,103061,保險,30,持有
7669,103062,存款,15,持有
7670,103063,存款,14,持有
7671,103064,存款,1616,持有
7672,103064,信用卡,18,持有
7673,103064,財富管理,3213,持有
7674,103064,保險,13,持有
7675,103065,存款,176,持有
7676,103065,放款,1943,持有
7677,103065,財富管理,332,持有
7678,103066,存款,18,持有
7679,103066,信用卡,31,持有
7680,103067,存款,18,持有
7681,103067,保險,15,持有
7682,103068,存款,12,持有
7683,103068,放款,792,持有
7684,103069,存款,372,持有
7685,103069,信用卡,46,持有
7686,103069,財富管理,724,持有
7687,103070,存款,27,持有
7688,103071,存款,45,持有
7689,103071,信用卡,9,持有
7690,103072,存款,177,持有
7691,103072,信用卡,73,持有
7692,103073,存款,37,持有
7693,103073,信用卡,43,持有
7694,103074,存款,275,持有
7695,103074,信用卡,8,持有
7696,103074,放款,3298,持有
7697,103074,財富管理,530,持有
7698,103075,存款,5502,持有
7699,103075,信用卡,79,持有
7700,103075,放款,1440,持有
7701,103075,財富管理,10984,持有
7702,103075,保險,25,持有
7703,103076,存款,1570,持有
7704,103076,信用卡,110,持有
7705,103076,財富管理,3120,持有
7706,103076,保險,16,持有
7707,103077,存款,16,持有
7708,103077,信用卡,22,持有
7709,103078,存款,25,持有
7710,103078,保險,32,持有
7711,103079,存款,12,持有
7712,103080,存款,16,持有
7713,103080,信用卡,8,持有
7714,103081,存款,13,持有
7715,103081,信用卡,29,持有
7716,103082,存款,20,持有
7717,103083,存款,115,持有
7718,103083,信用卡,19,持有
7719,103083,保險,12,持有
7720,103084,存款,49,持有
7721,103085,存款,3177,持有
7722,103085,信用卡,52,持有
7723,103085,放款,4396,持有
7724,103085,財富管理,6334,持有
7725,103086,存款,17,持有
7726,103086,保險,9,持有
7727,103087,存款,29,持有
7728,103087,信用卡,2,持有
7729,103088,存款,13,持有
7730,103089,存款,17,持有
7731,103089,信用卡,1,持有
7732,103089,放款,995,持有
7733,103090,存款,36,持有
7734,103090,放款,6948,持有
7735,103091,存款,2533,持有
7736,103091,信用卡,64,持有
7737,103091,財富管理,5046,持有
7738,103091,保險,27,持有
7739,103092,存款,1355,持有
7740,103092,信用卡,35,持有
7741,103092,財富管理,2691,持有
7742,103093,存款,32,持有
7743,103093,信用卡,49,持有
7744,103094,存款,1489,持有
7745,103094,信用卡,18,持有
7746,103094,財富管理,2959,持有
7747,103094,保險,38,持有
7748,103095,存款,24,持有
7749,103095,信用卡,31,持有
7750,103095,放款,1642,持有
7751,103096,存款,17,持有
7752,103096,信用卡,16,持有
7753,103096,放款,1761,持有
7754,103096,保險,35,持有
7755,103097,存款,17,持有
7756,103097,保險,15,持有
7757,103098,存款,16,持有
7758,103098,信用卡,10,持有
7759,103099,存款,21,持有
7760,103099,信用卡,11,持有
7761,103100,存款,16,持有
7762,103100,信用卡,20,持有
7763,103101,存款,41,持有
7764,103101,信用卡,21,持有
7765,103102,存款,23,持有
7766,103103,存款,66,持有
7767,103103,信用卡,87,持有
7768,103103,保險,25,持有
7769,103104,存款,42,持有
7770,103104,信用卡,35,持有
7771,103105,存款,60,持有
7772,103105,信用卡,12,持有
7773,103105,保險,23,持有
7774,103106,存款,226,持有
7775,103106,信用卡,26,持有
7776,103106,財富管理,432,持有
7777,103107,存款,14,持有
7778,103107,放款,1451,持有
7779,103108,存款,169,持有
7780,103108,信用卡,14,持有
7781,103108,放款,4143,持有
7782,103108,財富管理,319,持有
7783,103109,存款,15,持有
7784,103109,信用卡,15,持有
7785,103110,存款,219,持有
7786,103110,信用卡,39,持有
7787,103111,存款,16,持有
7788,103112,存款,29,持有
7789,103112,信用卡,18,持有
7790,103112,保險,42,持有
7791,103113,存款,44,持有
7792,103113,信用卡,16,持有
7793,103113,放款,1150,持有
7794,103113,保險,6,持有
7795,103114,存款,26,持有
7796,103114,信用卡,16,持有
7797,103114,保險,27,持有
7798,103115,存款,14,持有
7799,103115,信用卡,18,持有
7800,103115,放款,672,持有
7801,103115,保險,14,持有
7802,103116,存款,112,持有
7803,103116,信用卡,6,持有
7804,103116,保險,17,持有
7805,103117,存款,21,持有
7806,103117,信用卡,6,持有
7807,103118,存款,32,持有
7808,103118,信用卡,21,持有
7809,103119,存款,17,持有
7810,103119,信用卡,12,持有
7811,103119,保險,7,持有
7812,103120,存款,15,持有
7813,103120,信用卡,26,持有
7814,103121,存款,12,持有
7815,103122,存款,17,持有
7816,103122,保險,7,持有
7817,103123,存款,13,持有
7818,103123,放款,339,持有
7819,103124,存款,15,持有
7820,103124,信用卡,10,持有
7821,103125,存款,13,持有
7822,103125,信用卡,7,持有
7823,103126,存款,16,持有
7824,103126,信用卡,8,持有
7825,103127,存款,14,持有
7826,103128,存款,17,持有
7827,103129,存款,56,持有
7828,103129,信用卡,18,持有
7829,103130,存款,2379,持有
7830,103130,信用卡,17,持有
7831,103130,財富管理,4738,持有
7832,103130,保險,43,持有
7833,103131,存款,50,持有
7834,103131,信用卡,66,持有
7835,103131,財富管理,80,持有
7836,103132,存款,30,持有
7837,103132,放款,1148,持有
7838,103133,存款,13,持有
7839,103133,保險,6,持有
7840,103134,存款,24,持有
7841,103134,保險,7,持有
7842,103135,存款,184,持有
7843,103135,信用卡,26,持有
7844,103135,放款,5282,持有
7845,103135,保險,33,持有
7846,103136,存款,25,持有
7847,103136,信用卡,35,持有
7848,103136,保險,13,持有
7849,103137,存款,235,持有
7850,103137,放款,6134,持有
7851,103137,財富管理,450,持有
7852,103137,保險,38,持有
7853,103138,存款,28,持有
7854,103138,信用卡,14,持有
7855,103138,保險,26,持有
7856,103139,存款,389,持有
7857,103139,放款,3525,持有
7858,103139,財富管理,759,持有
7859,103140,存款,16,持有
7860,103140,信用卡,11,持有
7861,103141,存款,17,持有
7862,103142,存款,14,持有
7863,103142,信用卡,27,持有
7864,103143,存款,2428,持有
7865,103143,信用卡,30,持有
7866,103143,放款,7446,持有
7867,103143,財富管理,4836,持有
7868,103143,保險,9,持有
7869,103144,存款,16,持有
7870,103145,存款,28,持有
7871,103145,信用卡,36,持有
7872,103145,保險,30,持有
7873,103146,存款,16,持有
7874,103146,放款,2461,持有
7875,103146,保險,44,持有
7876,103147,存款,260,持有
7877,103147,信用卡,46,持有
7878,103147,放款,1035,持有
7879,103147,財富管理,500,持有
7880,103148,存款,494,持有
7881,103148,信用卡,44,持有
7882,103148,財富管理,969,持有
7883,103149,存款,347,持有
7884,103149,信用卡,31,持有
7885,103149,財富管理,674,持有
7886,103150,存款,19,持有
7887,103150,信用卡,12,持有
7888,103150,放款,1313,持有
7889,103150,保險,18,持有
7890,103151,存款,14,持有
7891,103151,信用卡,4,持有
7892,103151,放款,1167,持有
7893,103152,存款,36,持有
7894,103152,信用卡,8,持有
7895,103153,存款,135,持有
7896,103153,信用卡,14,持有
7897,103153,財富管理,250,持有
7898,103154,存款,17,持有
7899,103154,放款,5414,持有
7900,103155,存款,14,持有
7901,103155,信用卡,14,持有
7902,103155,放款,874,持有
7903,103156,存款,15,持有
7904,103156,放款,544,持有
7905,103157,存款,12,持有
7906,103157,保險,38,持有
7907,103158,存款,16,持有
7908,103158,保險,42,持有
7909,103159,存款,10478,持有
7910,103159,信用卡,186,持有
7911,103159,財富管理,20937,持有
7912,103160,存款,22,持有
7913,103161,存款,1135,持有
7914,103161,信用卡,56,持有
7915,103161,財富管理,2251,持有
7916,103162,存款,2331,持有
7917,103162,信用卡,40,持有
7918,103162,放款,6701,持有
7919,103162,財富管理,4643,持有
7920,103162,保險,22,持有
7921,103163,存款,19,持有
7922,103163,信用卡,24,持有
7923,103164,存款,2123,持有
7924,103164,財富管理,4226,持有
7925,103164,保險,15,持有
7926,103165,存款,14,持有
7927,103165,信用卡,23,持有
7928,103166,存款,4212,持有
7929,103166,信用卡,47,持有
7930,103166,財富管理,8404,持有
7931,103166,保險,24,持有
7932,103167,存款,17,持有
7933,103167,信用卡,47,持有
7934,103168,存款,14,持有
7935,103168,放款,2539,持有
7936,103169,存款,13,持有
7937,103169,信用卡,14,持有
7938,103170,存款,16,持有
7939,103170,信用卡,17,持有
7940,103170,放款,1182,持有
7941,103171,存款,5845,持有
7942,103171,財富管理,11670,持有
7943,103171,保險,38,持有
7944,103172,存款,213,持有
7945,103172,信用卡,28,持有
7946,103172,財富管理,407,持有
7947,103172,保險,27,持有
7948,103173,存款,54,持有
7949,103173,信用卡,65,持有
7950,103174,存款,7786,持有
7951,103174,信用卡,44,持有
7952,103174,放款,953,持有
7953,103174,財富管理,15552,持有
7954,103174,保險,30,持有
7955,103175,存款,561,持有
7956,103175,信用卡,10,持有
7957,103175,財富管理,1103,持有
7958,103175,保險,31,持有
7959,103176,存款,14,持有
7960,103176,信用卡,15,持有
7961,103177,存款,1831,持有
7962,103177,信用卡,47,持有
7963,103177,放款,5889,持有
7964,103177,財富管理,3643,持有
7965,103178,存款,37,持有
7966,103178,信用卡,27,持有
7967,103179,存款,14,持有
7968,103179,信用卡,12,持有
7969,103179,保險,35,持有
7970,103180,存款,12,持有
7971,103181,存款,1294,持有
7972,103181,信用卡,26,持有
7973,103181,放款,5161,持有
7974,103181,財富管理,2569,持有
7975,103182,存款,14,持有
7976,103182,信用卡,8,持有
7977,103183,存款,12,持有
7978,103184,存款,18,持有
7979,103184,保險,7,持有
7980,103185,存款,54,持有
7981,103185,信用卡,2,持有
7982,103185,財富管理,89,持有
7983,103186,存款,13,持有
7984,103186,信用卡,24,持有
7985,103186,放款,8677,持有
7986,103187,存款,1142,持有
7987,103187,財富管理,2265,持有
7988,103188,存款,6299,持有
7989,103188,信用卡,178,持有
7990,103188,財富管理,12578,持有
7991,103188,保險,23,持有
7992,103189,存款,62,持有
7993,103190,存款,13,持有
7994,103190,信用卡,53,持有
7995,103191,存款,18,持有
7996,103192,存款,13,持有
7997,103193,存款,17,持有
7998,103193,信用卡,3,持有
7999,103194,存款,487,持有
8000,103194,信用卡,16,持有
8001,103194,放款,4809,持有
8002,103194,財富管理,954,持有
8003,103194,保險,17,持有
8004,103195,存款,99,持有
8005,103195,信用卡,46,持有
8006,103195,財富管理,179,持有
8007,103196,存款,19,持有
8008,103196,信用卡,16,持有
8009,103197,存款,16,持有
8010,103198,存款,20,持有
8011,103198,信用卡,29,持有
8012,103198,保險,37,持有
8013,103199,存款,13,持有
8014,103199,保險,26,持有
8015,103200,存款,548,持有
8016,103200,保險,30,持有
8017,103201,存款,42,持有
8018,103201,保險,5,持有
8019,103202,存款,120,持有
8020,103202,信用卡,19,持有
8021,103203,存款,6185,持有
8022,103203,信用卡,19,持有
8023,103203,放款,4979,持有
8024,103203,財富管理,12350,持有
8025,103203,保險,29,持有
8026,103204,存款,550,持有
8027,103204,放款,5522,持有
8028,103204,財富管理,1081,持有
8029,103205,存款,816,持有
8030,103205,信用卡,51,持有
8031,103205,財富管理,1613,持有
8032,103206,存款,24,持有
8033,103207,存款,16,持有
8034,103207,信用卡,3,持有
8035,103207,保險,26,持有
8036,103208,存款,23,持有
8037,103209,存款,16,持有
8038,103210,存款,46,持有
8039,103211,存款,124,持有
8040,103211,信用卡,29,持有
8041,103211,財富管理,229,持有
8042,103212,存款,323,持有
8043,103212,財富管理,626,持有
8044,103212,保險,37,持有
8045,103213,存款,739,持有
8046,103213,信用卡,16,持有
8047,103213,放款,3032,持有
8048,103213,財富管理,1459,持有
8049,103214,存款,91,持有
8050,103214,財富管理,163,持有
8051,103214,保險,13,持有
8052,103215,存款,14,持有
8053,103215,保險,29,持有
8054,103216,存款,1797,持有
8055,103216,放款,1689,持有
8056,103216,財富管理,3575,持有
